3946936,Provincia de Az ngaro,-14.79061,-70.16047,ADM2,PE,21,2102,,0,America/Lima,3931275
3946963,Provincia de Aymaraes,-14.35286,-73.24043,ADM2,PE,03,0304,,0,America/Lima,3947421
3947318,Provincia de Arequipa,-16.34987,-71.50827,ADM2,PE,04,0401,,0,America/Lima,3947319
3947611,Provincia de Antabamba,-14.45336,-72.72926,ADM2,PE,03,0303,,0,America/Lima,3947421
3947623,Provincia de Anta,-13.48883,-72.36923,ADM2,PE,08,0803,,0,America/Lima,3941583
3947704,Provincia de Angaraes,-13.04307,-74.62717,ADM2,PE,09,0903,,0,America/Lima,3939467
3947739,Provincia de Andahuaylas,-13.77195,-73.40231,ADM2,PE,03,0302,,0,America/Lima,3947421
3947955,Provincia de Ambo,-10.22091,-76.22729,ADM2,PE,10,1002,,0,America/Lima,3696416
3948442,Provincia de Acomayo,-13.95575,-71.6563,ADM2,PE,08,0802,,0,America/Lima,3941583
3948478,Provincia de Acobamba,-12.80264,-74.58371,ADM2,PE,09,0902,,0,America/Lima,3939467
3948641,Provincia de Abancay,-13.72569,-72.8385,ADM2,PE,03,0301,,0,America/Lima,3947421
7778812,Provincia de Chupaca,-12.3,-75.433,ADM2,PE,12,1209,,51340,America/Lima,3937485
7778813,Provincia de Churcampa,-12.6,-74.52,ADM2,PE,09,0905,,0,America/Lima,3939467
7778814,Provincia de Sucre,-14.103,-73.786,ADM2,PE,05,0509,,0,America/Lima,3947018
7778815,Provincia de Huanca Sancos,-14.076,-74.428,ADM2,PE,05,0503,,0,America/Lima,3947018
7778816,Provincia de Vilcas Huam n,-13.632,-73.888,ADM2,PE,05,0511,,0,America/Lima,3947018
7807970,Sanchez Carrion,-7.78538,-77.92586,ADM2,PE,13,1309,,0,America/Lima,3695781
8349545,Condorcanqui,-4.16515,-78.0384,ADM2,PE,01,0104,,0,America/Lima,3699699
8349546,Utcubamba,-5.77031,-78.3285,ADM2,PE,01,0107,,0,America/Lima,3699699
8349547,Asuncion,-9.18987,-77.39878,ADM2,PE,02,0204,,0,America/Lima,3699674
8349548,Carlos Fermin Fitzcarrald,-9.04415,-77.24168,ADM2,PE,02,0207,,0,America/Lima,3699674
8349549,Ocros,-10.48906,-77.4295,ADM2,PE,02,0214,,0,America/Lima,3699674
8349550,Chincheros,-13.47005,-73.67162,ADM2,PE,03,0306,,0,America/Lima,3947421
8349551,Paucar Del Sara Sara,-15.12275,-73.26177,ADM2,PE,05,0508,,0,America/Lima,3947018
8349552,San Marcos,-7.28278,-78.06054,ADM2,PE,06,0610,,0,America/Lima,3699087
8349553,San Pablo,-7.0751,-78.74922,ADM2,PE,06,0612,,0,America/Lima,3699087
8349554,Huaytara,-13.65616,-75.09234,ADM2,PE,09,0906,,0,America/Lima,3939467
8349555,Huacaybamba,-8.9948,-76.81027,ADM2,PE,10,1004,,0,America/Lima,3696416
8349556,Puerto Inca,-9.36696,-75.08958,ADM2,PE,10,1009,,0,America/Lima,3696416
8349557,Lauricocha,-10.20055,-76.70359,ADM2,PE,10,1010,,0,America/Lima,3696416
8349558,Yarowilca,-9.80263,-76.59516,ADM2,PE,10,1011,,0,America/Lima,3696416
8349559,Ascope,-7.72414,-79.15151,ADM2,PE,13,1302,,0,America/Lima,3695781
8349560,Chepen,-7.14367,-79.45674,ADM2,PE,13,1304,,0,America/Lima,3695781
8349561,Julcan,-8.17238,-78.46356,ADM2,PE,13,1305,,0,America/Lima,3695781
8349562,Gran Chimu,-7.57976,-78.64718,ADM2,PE,13,1311,,0,America/Lima,3695781
8349563,Viru,-8.52199,-78.60355,ADM2,PE,13,1312,,0,America/Lima,3695781
8349564,Barranca,-10.66599,-77.65707,ADM2,PE,15,1502,,0,America/Lima,3936452
8349565,Huaura,-11.03363,-77.23795,ADM2,PE,15,1508,,0,America/Lima,3936452
8349566,Oyon,-10.75869,-76.87634,ADM2,PE,15,1509,,0,America/Lima,3936452
8349567,Mariscal Ramon Castilla,-3.92682,-71.70057,ADM2,PE,16,1604,,0,America/Lima,3695238
8349568,Datem del Mara  n,-4.13614,-76.97788,ADM2,PE,16,1607,,0,America/Lima,3695238
8349569,Sechura,-5.87051,-80.67181,ADM2,PE,20,2008,,0,America/Lima,3693525
8349570,El Collao,-16.72641,-69.75515,ADM2,PE,21,2105,,0,America/Lima,3931275
